code,titlemerge
f.131527,Source_of_report_of_J82_(pulmonary_eosinophilia_not_elsewhere_classified)
f.131528,Date_J84_first_reported_(other_interstitial_pulmonary_diseases)
f.131529,Source_of_report_of_J84_(other_interstitial_pulmonary_diseases)
f.131530,Date_J85_first_reported_(abscess_of_lung_and_mediastinum)
f.131531,Source_of_report_of_J85_(abscess_of_lung_and_mediastinum)
f.131532,Date_J86_first_reported_(pyothorax)
f.131533,Source_of_report_of_J86_(pyothorax)
f.131534,Date_J90_first_reported_(pleural_effusion_not_elsewhere_classified)
f.131535,Source_of_report_of_J90_(pleural_effusion_not_elsewhere_classified)
f.131536,Date_J91_first_reported_(pleural_effusion_in_conditions_classified_elsewhere)
f.131537,Source_of_report_of_J91_(pleural_effusion_in_conditions_classified_elsewhere)
f.131538,Date_J92_first_reported_(pleural_plaque)
f.131539,Source_of_report_of_J92_(pleural_plaque)
f.131540,Date_J93_first_reported_(pneumothorax)
f.131541,Source_of_report_of_J93_(pneumothorax)
f.131542,Date_J94_first_reported_(other_pleural_conditions)
f.131543,Source_of_report_of_J94_(other_pleural_conditions)
f.131544,Date_J95_first_reported_(postprocedural_respiratory_disorders_not_elsewhere_classified)
f.131545,Source_of_report_of_J95_(postprocedural_respiratory_disorders_not_elsewhere_classified)
f.131546,Date_J96_first_reported_(respiratory_failure_not_elsewhere_classified)
f.131547,Source_of_report_of_J96_(respiratory_failure_not_elsewhere_classified)
f.131548,Date_J98_first_reported_(other_respiratory_disorders)
f.131549,Source_of_report_of_J98_(other_respiratory_disorders)
f.131550,Date_J99_first_reported_(respiratory_disorders_in_diseases_classified_elsewhere)
f.131551,Source_of_report_of_J99_(respiratory_disorders_in_diseases_classified_elsewhere)
f.131552,Date_K00_first_reported_(disorders_of_tooth_development_and_eruption)
f.131553,Source_of_report_of_K00_(disorders_of_tooth_development_and_eruption)
f.131554,Date_K01_first_reported_(embedded_and_impacted_teeth)
f.131555,Source_of_report_of_K01_(embedded_and_impacted_teeth)
f.131556,Date_K02_first_reported_(dental_caries)
f.131557,Source_of_report_of_K02_(dental_caries)
f.131558,Date_K03_first_reported_(other_diseases_of_hard_tissues_of_teeth)
f.131559,Source_of_report_of_K03_(other_diseases_of_hard_tissues_of_teeth)
f.131560,Date_K04_first_reported_(diseases_of_pulp_and_periapical_tissues)
f.131561,Source_of_report_of_K04_(diseases_of_pulp_and_periapical_tissues)
f.131562,Date_K05_first_reported_(gingivitis_and_periodontal_diseases)
f.131563,Source_of_report_of_K05_(gingivitis_and_periodontal_diseases)
f.131564,Date_K06_first_reported_(other_disorders_of_gingiva_and_edentulous_alveolar_ridge)
f.131565,Source_of_report_of_K06_(other_disorders_of_gingiva_and_edentulous_alveolar_ridge)
f.131566,Date_K07_first_reported_(dentofacial_anomalies_[including_malocclusion])
f.131567,Source_of_report_of_K07_(dentofacial_anomalies_[including_malocclusion])
f.131568,Date_K08_first_reported_(other_disorders_of_teeth_and_supporting_structures)
f.131569,Source_of_report_of_K08_(other_disorders_of_teeth_and_supporting_structures)
f.131570,Date_K09_first_reported_(cysts_of_oral_region_not_elsewhere_classified)
f.131571,Source_of_report_of_K09_(cysts_of_oral_region_not_elsewhere_classified)
f.131572,Date_K10_first_reported_(other_diseases_of_jaws)
f.131573,Source_of_report_of_K10_(other_diseases_of_jaws)
f.131574,Date_K11_first_reported_(diseases_of_salivary_glands)
f.131575,Source_of_report_of_K11_(diseases_of_salivary_glands)
f.131576,Date_K12_first_reported_(stomatitis_and_related_lesions)
f.131577,Source_of_report_of_K12_(stomatitis_and_related_lesions)
f.131578,Date_K13_first_reported_(other_diseases_of_lip_and_oral_mucosa)
f.131579,Source_of_report_of_K13_(other_diseases_of_lip_and_oral_mucosa)
f.131580,Date_K14_first_reported_(diseases_of_tongue)
f.131581,Source_of_report_of_K14_(diseases_of_tongue)
f.131582,Date_K20_first_reported_(oesophagitis)
f.131583,Source_of_report_of_K20_(oesophagitis)
f.131584,Date_K21_first_reported_(gastro-oesophageal_reflux_disease)
f.131585,Source_of_report_of_K21_(gastro-oesophageal_reflux_disease)
f.131586,Date_K22_first_reported_(other_diseases_of_oesophagus)
f.131587,Source_of_report_of_K22_(other_diseases_of_oesophagus)
f.131588,Date_K23_first_reported_(disorders_of_oesophagus_in_diseases_classified_elsewhere)
f.131589,Source_of_report_of_K23_(disorders_of_oesophagus_in_diseases_classified_elsewhere)
f.131590,Date_K25_first_reported_(gastric_ulcer)
f.131591,Source_of_report_of_K25_(gastric_ulcer)
f.131592,Date_K26_first_reported_(duodenal_ulcer)
f.131593,Source_of_report_of_K26_(duodenal_ulcer)
f.131594,Date_K27_first_reported_(peptic_ulcer_site_unspecified)
f.131595,Source_of_report_of_K27_(peptic_ulcer_site_unspecified)
f.131596,Date_K28_first_reported_(gastrojejunal_ulcer)
f.131597,Source_of_report_of_K28_(gastrojejunal_ulcer)
f.131598,Date_K29_first_reported_(gastritis_and_duodenitis)
f.131599,Source_of_report_of_K29_(gastritis_and_duodenitis)
f.131600,Date_K30_first_reported_(dyspepsia)
f.131601,Source_of_report_of_K30_(dyspepsia)
f.131602,Date_K31_first_reported_(other_diseases_of_stomach_and_duodenum)
f.131603,Source_of_report_of_K31_(other_diseases_of_stomach_and_duodenum)
f.131604,Date_K35_first_reported_(acute_appendicitis)
f.131605,Source_of_report_of_K35_(acute_appendicitis)
f.131606,Date_K36_first_reported_(other_appendicitis)
f.131607,Source_of_report_of_K36_(other_appendicitis)
f.131608,Date_K37_first_reported_(unspecified_appendicitis)
f.131609,Source_of_report_of_K37_(unspecified_appendicitis)
f.131610,Date_K38_first_reported_(other_diseases_of_appendix)
f.131611,Source_of_report_of_K38_(other_diseases_of_appendix)
f.131612,Date_K40_first_reported_(inguinal_hernia)
f.131613,Source_of_report_of_K40_(inguinal_hernia)
f.131614,Date_K41_first_reported_(femoral_hernia)
f.131615,Source_of_report_of_K41_(femoral_hernia)
f.131616,Date_K42_first_reported_(umbilical_hernia)
f.131617,Source_of_report_of_K42_(umbilical_hernia)
f.131618,Date_K43_first_reported_(ventral_hernia)
f.131619,Source_of_report_of_K43_(ventral_hernia)
f.131620,Date_K44_first_reported_(diaphragmatic_hernia)
f.131621,Source_of_report_of_K44_(diaphragmatic_hernia)
f.131622,Date_K45_first_reported_(other_abdominal_hernia)
f.131623,Source_of_report_of_K45_(other_abdominal_hernia)
f.131624,Date_K46_first_reported_(unspecified_abdominal_hernia)
f.131625,Source_of_report_of_K46_(unspecified_abdominal_hernia)
f.131626,Date_K50_first_reported_(crohn's_disease_[regional_enteritis])
f.131627,Source_of_report_of_K50_(crohn's_disease_[regional_enteritis])
f.131628,Date_K51_first_reported_(ulcerative_colitis)
f.131629,Source_of_report_of_K51_(ulcerative_colitis)
f.131630,Date_K52_first_reported_(other_non-infective_gastro-enteritis_and_colitis)
f.131631,Source_of_report_of_K52_(other_non-infective_gastro-enteritis_and_colitis)
f.131632,Date_K55_first_reported_(vascular_disorders_of_intestine)
f.131633,Source_of_report_of_K55_(vascular_disorders_of_intestine)
f.131634,Date_K56_first_reported_(paralytic_ileus_and_intestinal_obstruction_without_hernia)
f.131635,Source_of_report_of_K56_(paralytic_ileus_and_intestinal_obstruction_without_hernia)
f.131636,Date_K57_first_reported_(diverticular_disease_of_intestine)
f.131637,Source_of_report_of_K57_(diverticular_disease_of_intestine)
f.131638,Date_K58_first_reported_(irritable_bowel_syndrome)
f.131639,Source_of_report_of_K58_(irritable_bowel_syndrome)
f.131640,Date_K59_first_reported_(other_functional_intestinal_disorders)
f.131641,Source_of_report_of_K59_(other_functional_intestinal_disorders)
f.131642,Date_K60_first_reported_(fissure_and_fistula_of_anal_and_rectal_regions)
f.131643,Source_of_report_of_K60_(fissure_and_fistula_of_anal_and_rectal_regions)
f.131644,Date_K61_first_reported_(abscess_of_anal_and_rectal_regions)
f.131645,Source_of_report_of_K61_(abscess_of_anal_and_rectal_regions)
f.131646,Date_K62_first_reported_(other_diseases_of_anus_and_rectum)
f.131647,Source_of_report_of_K62_(other_diseases_of_anus_and_rectum)
f.131648,Date_K63_first_reported_(other_diseases_of_intestine)
f.131649,Source_of_report_of_K63_(other_diseases_of_intestine)
f.131650,Date_K64_first_reported_(haemorrhoids_and_perianal_venous_thrombosis)
f.131651,Source_of_report_of_K64_(haemorrhoids_and_perianal_venous_thrombosis)
f.131652,Date_K65_first_reported_(peritonitis)
f.131653,Source_of_report_of_K65_(peritonitis)
f.131654,Date_K66_first_reported_(other_disorders_of_peritoneum)
f.131655,Source_of_report_of_K66_(other_disorders_of_peritoneum)
f.131656,Date_K67_first_reported_(disorders_of_peritoneum_in_infectious_diseases_classified_elsewhere)
f.131657,Source_of_report_of_K67_(disorders_of_peritoneum_in_infectious_diseases_classified_elsewhere)
f.131658,Date_K70_first_reported_(alcoholic_liver_disease)
f.131659,Source_of_report_of_K70_(alcoholic_liver_disease)
f.131660,Date_K71_first_reported_(toxic_liver_disease)
f.131661,Source_of_report_of_K71_(toxic_liver_disease)
f.131662,Date_K72_first_reported_(hepatic_failure_not_elsewhere_classified)
f.131663,Source_of_report_of_K72_(hepatic_failure_not_elsewhere_classified)
f.131664,Date_K73_first_reported_(chronic_hepatitis_not_elsewhere_classified)
f.131665,Source_of_report_of_K73_(chronic_hepatitis_not_elsewhere_classified)
f.131666,Date_K74_first_reported_(fibrosis_and_cirrhosis_of_liver)
f.131667,Source_of_report_of_K74_(fibrosis_and_cirrhosis_of_liver)
f.131668,Date_K75_first_reported_(other_inflammatory_liver_diseases)
f.131669,Source_of_report_of_K75_(other_inflammatory_liver_diseases)
f.131670,Date_K76_first_reported_(other_diseases_of_liver)
f.131671,Source_of_report_of_K76_(other_diseases_of_liver)
f.131672,Date_K77_first_reported_(liver_disorders_in_diseases_classified_elsewhere)
f.131673,Source_of_report_of_K77_(liver_disorders_in_diseases_classified_elsewhere)
f.131674,Date_K80_first_reported_(cholelithiasis)
f.131675,Source_of_report_of_K80_(cholelithiasis)
f.131676,Date_K81_first_reported_(cholecystitis)
f.131677,Source_of_report_of_K81_(cholecystitis)
f.131678,Date_K82_first_reported_(other_diseases_of_gallbladder)
f.131679,Source_of_report_of_K82_(other_diseases_of_gallbladder)
f.131680,Date_K83_first_reported_(other_diseases_of_biliary_tract)
f.131681,Source_of_report_of_K83_(other_diseases_of_biliary_tract)
f.131682,Date_K85_first_reported_(acute_pancreatitis)
f.131683,Source_of_report_of_K85_(acute_pancreatitis)
f.131684,Date_K86_first_reported_(other_diseases_of_pancreas)
f.131685,Source_of_report_of_K86_(other_diseases_of_pancreas)
f.131686,Date_K87_first_reported_(disorders_of_gallbladder_biliary_tract_and_pancreas_in_diseases_classified_elsewhere)
f.131687,Source_of_report_of_K87_(disorders_of_gallbladder_biliary_tract_and_pancreas_in_diseases_classified_elsewhere)
f.131688,Date_K90_first_reported_(intestinal_malabsorption)
f.131689,Source_of_report_of_K90_(intestinal_malabsorption)
f.131690,Date_K91_first_reported_(postprocedural_disorders_of_digestive_system_not_elsewhere_classified)
f.131691,Source_of_report_of_K91_(postprocedural_disorders_of_digestive_system_not_elsewhere_classified)
f.131692,Date_K92_first_reported_(other_diseases_of_digestive_system)
f.131693,Source_of_report_of_K92_(other_diseases_of_digestive_system)
f.131694,Date_K93_first_reported_(disorders_of_other_digestive_organs_in_diseases_classified_elsewhere)
f.131695,Source_of_report_of_K93_(disorders_of_other_digestive_organs_in_diseases_classified_elsewhere)
f.131696,Date_L00_first_reported_(staphylococcal_scalded_skin_syndrome)
f.131697,Source_of_report_of_L00_(staphylococcal_scalded_skin_syndrome)
f.131698,Date_L01_first_reported_(impetigo)
f.131699,Source_of_report_of_L01_(impetigo)
f.131700,Date_L02_first_reported_(cutaneous_abscess_furuncle_and_carbuncle)
f.131701,Source_of_report_of_L02_(cutaneous_abscess_furuncle_and_carbuncle)
f.131702,Date_L03_first_reported_(cellulitis)
f.131703,Source_of_report_of_L03_(cellulitis)
f.131704,Date_L04_first_reported_(acute_lymphadenitis)
f.131705,Source_of_report_of_L04_(acute_lymphadenitis)
f.131706,Date_L05_first_reported_(pilonidal_cyst)
f.131707,Source_of_report_of_L05_(pilonidal_cyst)
f.131708,Date_L08_first_reported_(other_local_infections_of_skin_and_subcutaneous_tissue)
f.131709,Source_of_report_of_L08_(other_local_infections_of_skin_and_subcutaneous_tissue)
f.131710,Date_L10_first_reported_(pemphigus)
f.131711,Source_of_report_of_L10_(pemphigus)
f.131712,Date_L11_first_reported_(other_acantholytic_disorders)
f.131713,Source_of_report_of_L11_(other_acantholytic_disorders)
f.131714,Date_L12_first_reported_(pemphigoid)
f.131715,Source_of_report_of_L12_(pemphigoid)
f.131716,Date_L13_first_reported_(other_bullous_disorders)
f.131717,Source_of_report_of_L13_(other_bullous_disorders)
f.131718,Date_L14_first_reported_(bullous_disorders_in_diseases_classified_elsewhere)
f.131719,Source_of_report_of_L14_(bullous_disorders_in_diseases_classified_elsewhere)
f.131720,Date_L20_first_reported_(atopic_dermatitis)
f.131721,Source_of_report_of_L20_(atopic_dermatitis)
f.131722,Date_L21_first_reported_(seborrhoeic_dermatitis)
f.131723,Source_of_report_of_L21_(seborrhoeic_dermatitis)
f.131724,Date_L22_first_reported_(diaper_[napkin]_dermatitis)
f.131725,Source_of_report_of_L22_(diaper_[napkin]_dermatitis)
f.131726,Date_L23_first_reported_(allergic_contact_dermatitis)
f.131727,Source_of_report_of_L23_(allergic_contact_dermatitis)
f.131728,Date_L24_first_reported_(irritant_contact_dermatitis)
f.131729,Source_of_report_of_L24_(irritant_contact_dermatitis)
f.131730,Date_L25_first_reported_(unspecified_contact_dermatitis)
f.131731,Source_of_report_of_L25_(unspecified_contact_dermatitis)
f.131732,Date_L26_first_reported_(exfoliative_dermatitis)
f.131733,Source_of_report_of_L26_(exfoliative_dermatitis)
f.131734,Date_L27_first_reported_(dermatitis_due_to_substances_taken_internally)
f.131735,Source_of_report_of_L27_(dermatitis_due_to_substances_taken_internally)
f.131736,Date_L28_first_reported_(lichen_simplex_chronicus_and_prurigo)
f.131737,Source_of_report_of_L28_(lichen_simplex_chronicus_and_prurigo)
f.131738,Date_L29_first_reported_(pruritus)
f.131739,Source_of_report_of_L29_(pruritus)
f.131740,Date_L30_first_reported_(other_dermatitis)
f.131741,Source_of_report_of_L30_(other_dermatitis)
f.131742,Date_L40_first_reported_(psoriasis)
f.131743,Source_of_report_of_L40_(psoriasis)
f.131744,Date_L41_first_reported_(parapsoriasis)
f.131745,Source_of_report_of_L41_(parapsoriasis)
f.131746,Date_L42_first_reported_(pityriasis_rosea)
f.131747,Source_of_report_of_L42_(pityriasis_rosea)
f.131748,Date_L43_first_reported_(lichen_planus)
f.131749,Source_of_report_of_L43_(lichen_planus)
f.131750,Date_L44_first_reported_(other_papulosquamous_disorders)
f.131751,Source_of_report_of_L44_(other_papulosquamous_disorders)
f.131754,Date_L50_first_reported_(urticaria)
f.131755,Source_of_report_of_L50_(urticaria)
f.131756,Date_L51_first_reported_(erythema_multiforme)
f.131757,Source_of_report_of_L51_(erythema_multiforme)
f.131758,Date_L52_first_reported_(erythema_nodosum)
f.131759,Source_of_report_of_L52_(erythema_nodosum)
f.131760,Date_L53_first_reported_(other_erythematous_conditions)
f.131761,Source_of_report_of_L53_(other_erythematous_conditions)
f.131762,Date_L54_first_reported_(erythema_in_diseases_classified_elsewhere)
f.131763,Source_of_report_of_L54_(erythema_in_diseases_classified_elsewhere)
f.131764,Date_L55_first_reported_(sunburn)
f.131765,Source_of_report_of_L55_(sunburn)
f.131766,Date_L56_first_reported_(other_acute_skin_changes_due_to_ultraviolet_radiation)
f.131767,Source_of_report_of_L56_(other_acute_skin_changes_due_to_ultraviolet_radiation)
f.131768,Date_L57_first_reported_(skin_changes_due_to_chronic_exposure_to_nonionising_radiation)
f.131769,Source_of_report_of_L57_(skin_changes_due_to_chronic_exposure_to_nonionising_radiation)
f.131770,Date_L58_first_reported_(radiodermatitis)
f.131771,Source_of_report_of_L58_(radiodermatitis)
f.131772,Date_L59_first_reported_(other_disorders_of_skin_and_subcutaneous_tissue_related_to_radiation)
f.131773,Source_of_report_of_L59_(other_disorders_of_skin_and_subcutaneous_tissue_related_to_radiation)
f.131774,Date_L60_first_reported_(nail_disorders)
f.131775,Source_of_report_of_L60_(nail_disorders)
f.131776,Date_L62_first_reported_(nail_disorders_in_diseases_classified_elsewhere)
f.131777,Source_of_report_of_L62_(nail_disorders_in_diseases_classified_elsewhere)
f.131778,Date_L63_first_reported_(alopecia_areata)
f.131779,Source_of_report_of_L63_(alopecia_areata)
f.131780,Date_L64_first_reported_(androgenic_alopecia)
